movieId,name,genres,year.x,budget,company,country,director,genre,gross,rating,released,runtime,score,star,votes,writer,year.y,Drama,Romance,Thriller,Comedy,Adventure,Children,Action,Fantasy,Horror,Crime,Sci-Fi,Mystery,Western,War,IMAX,Animation,Musical,Film-Noir,(no genres listed),Mean Rating,Var Rating,Mean Count,PCA 1,PCA 2,PCA 3,PCA 4,PCA 5,PCA 6,PCA 7,PCA 8,PCA 9,PCA 10,PCA 11,PCA 12,PCA 13
7192,Only the Strong,Action,1993,6000000,August Entertainment,USA,Sheldon Lettich,Action,3273588,PG-13,8/27/93,99,6.7,Mark Dacascos,4542,Sheldon Lettich,1993,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,3.025423729,0.908825248,1665.169492,1.66964181,1.124573491,0.068562579,0.345613761,0.113805305,-0.262905771,0.708460973,0.516375823,0.963622342,-0.038148634,-0.282968999,0.01615763,-0.263013232
7193,The Adventures of Ford Fairlane,Action|Comedy,1990,40000000,Twentieth Century Fox Film Corporation,USA,Renny Harlin,Action,21413502,R,7/11/90,104,6.3,Andrew Dice Clay,15191,Daniel Waters,1990,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2.688180404,1.354719893,1137.856921,1.478616838,0.001373926,0.613756392,0.447971313,1.217846206,0.745344879,0.581408297,0.638823403,-0.661489657,0.008013005,0.133321754,-0.035401168,0.310821227
7198,The Pick-up Artist,Comedy|Crime|Drama|Romance,1987,15000000,Amercent Films,USA,James Toback,Comedy,13290368,PG-13,9/18/87,81,5.2,Molly Ringwald,5348,James Toback,1987,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2.542654028,0.900552923,1543.71564,1.95106209,-0.667066109,0.042135544,0.590742704,-0.004711662,-0.030037925,-0.195012323,0.226120182,0.123710986,-5.68E-04,-0.233868097,-0.032678981,-0.441762088
7228,Cool World,Animation|Comedy|Fantasy,1992,30000000,Paramount Pictures,USA,Ralph Bakshi,Animation,14110600,PG-13,7/10/92,102,4.8,Gabriel Byrne,17780,Michael Grais,1992,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,2.416868932,1.00128253,1262.18932,1.482638005,0.220308058,0.926350881,-0.361947295,0.270514542,-0.243128853,0.243616685,-0.009015334,0.304653357,0.035582989,0.941146934,0.526815572,-0.110426695
7229,Money for Nothing,Comedy|Crime,1993,11000000,Permut Presentations,USA,Ram<97>n Men<8e>ndez,Comedy,1044824,R,9/10/93,100,5.7,John Cusack,3306,Mark Bowden,1993,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2.789156627,0.708051719,2067.626506,0.695506054,-0.08753817,0.115385187,1.413526755,0.262860923,0.081967432,-0.121743625,0.493679791,-0.272259118,-0.717927975,0.100246372,-0.527993559,-0.506174911
7251,Where the Day Takes You,Drama,1992,3000000,Cinetel Films,USA,Marc Rocco,Crime,390152,R,9/11/92,105,6.8,Dermot Mulroney,2522,Michael Hitchcock,1991,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,3.154545455,0.684006734,2186.181818,-0.878951014,-0.62097018,-0.080560419,0.504620346,0.254432953,-0.5184023,0.288884294,0.114629141,0.305332475,-0.934397048,-0.303676901,0.334447279,-0.476496409
7254,The Butterfly Effect,Drama|Sci-Fi|Thriller,2004,13000000,BenderSpink,USA,Eric Bress,Sci-Fi,57938693,R,1/23/04,113,7.7,Ashton Kutcher,387284,J. Mackye Gruber,2004,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,3.711357239,0.921545321,434.7399339,-1.158212684,2.176074176,0.234270256,-0.287235787,-0.242445884,-1.580994879,-2.521336245,-0.049730504,-0.851227033,-0.839106354,0.335210363,-0.475292452,0.574254669
7255,Win a Date with Tad Hamilton!,Comedy|Romance,2004,24000000,DreamWorks,USA,Robert Luketic,Comedy,17071962,PG-13,1/23/04,100,5.6,Kate Bosworth,23925,Victor Levin,2004,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2.839805825,0.961621129,997.2642934,2.161539294,-0.230835966,-1.278409968,0.319497698,0.719276828,-0.124012331,-1.031449008,-0.385495256,0.148101245,0.931517178,-0.693138488,-0.121201014,-0.345107607
7257,The Big Bounce,Comedy|Crime|Thriller,2004,50000000,Shangri-La Entertainment,USA,George Armitage,Comedy,6471394,PG-13,1/30/04,88,4.9,Owen Wilson,16502,Elmore Leonard,2004,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2.56127451,0.778791492,1333.985294,1.838461041,0.126774415,0.031431849,0.577897788,-0.061432684,0.314676623,-0.425733794,0.301545327,-0.165075019,-0.068725125,0.144399917,-0.170077636,0.332146748
7258,The Perfect Score,Comedy|Crime,2004,40000000,Paramount Pictures,USA,Brian Robbins,Comedy,10387706,PG-13,1/30/04,93,5.7,Scarlett Johansson,20826,Marc Hyman,2004,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2.865927419,0.931988229,1118.550403,1.959391283,0.507818777,-0.306789126,0.526275422,1.028424616,-0.483121877,-0.607976475,0.421146778,-0.06787875,0.290628449,-0.204694981,-0.227226061,-1.128349151
7259,You Got Served,Drama|Musical,2004,8000000,Screen Gems,USA,Chris Stokes,Drama,40066497,PG-13,1/30/04,95,3.5,Omarion Grandberry,24154,Chris Stokes,2004,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,2.207715134,1.626368871,914.1543027,2.509877852,-0.048491011,-0.100952403,0.251757967,0.272732513,-0.778385793,-0.13564591,0.222918242,-0.064969431,0.302447205,-0.235217925,0.316389924,-0.185791283
7260,Latter Days,Comedy|Drama|Romance,2003,850000,Funny Boy Films,USA,C. Jay Cox,Comedy,819939,R,7/1/04,107,7.1,Wes Ramsey,15271,C. Jay Cox,2003,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,3.589225589,1.149951087,784.8821549,0.272681018,-0.954538462,-0.850106355,0.509632938,0.342158122,-1.006981583,-0.736908991,0.168366045,0.076631118,1.180126398,-0.109219591,0.16510802,-0.10077295
7261,Barbershop 2: Back in Business,Comedy,2004,18000000,Metro-Goldwyn-Mayer (MGM),USA,Kevin Rodney Sullivan,Comedy,65111277,PG-13,2/6/04,106,5.7,Ice Cube,11281,Mark Brown,2004,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2.675977654,1.106200022,1137.829609,1.663179645,0.042439647,-0.509656899,0.461506942,0.676653063,0.113930451,-0.084757664,0.393496789,-0.29320687,-0.088422575,-0.005184508,-0.014517308,0.613318808
7262,Catch That Kid,Action|Adventure|Children|Comedy|Crime,2004,18000000,Fox 2000 Pictures,USA,Bart Freundlich,Adventure,16702864,PG,2/6/04,91,5.2,Kristen Stewart,8514,Nikolaj Arcel,2004,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2.678571429,1.338818861,1204.902597,2.377279324,-0.275410554,-0.279915448,0.245546494,-0.162142175,0.285365318,-0.15412163,-0.197234539,0.261802903,-0.532974318,0.06624733,0.329846088,-0.452625561
7263,Miracle,Drama,2004,28000000,Pop Pop Productions,Canada,Gavin O'Connor,Biography,64378093,PG,2/6/04,135,7.5,Kurt Russell,39178,Eric Guggenheim,2004,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,3.754226804,0.694314841,707.0486598,0.02792463,1.165955622,-2.048774869,0.700489301,-0.366896177,-0.475763127,0.5276059,-0.211093649,-0.108417066,-0.588346129,-0.259297832,-0.697419278,-0.369925709
7284,Trespass,Action|Crime|Thriller,1992,14000000,Universal Pictures,USA,Walter Hill,Action,13747138,R,12/25/92,101,6.2,Bill Paxton,8433,Bob Gale,1992,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2.884353741,0.784479545,2034.170068,0.392580149,1.085489462,0.488627725,1.320188396,-0.536879633,0.676988131,0.244024607,0.35922139,1.184719392,-0.671697949,-0.43892337,0.072361199,-0.296859304
7285,Thirteen,Drama,2003,1500000,Fox Searchlight Pictures,USA,Catherine Hardwicke,Drama,4599680,R,9/19/03,100,6.8,Evan Rachel Wood,72230,Catherine Hardwicke,2003,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,3.4375,0.885165076,805.6799065,-0.39226379,-0.627009981,-0.212327058,1.017101109,1.153211176,-1.992048034,-0.127792056,0.036469225,0.285114781,0.255988426,0.167123116,0.313226046,-2.069697614
7286,Simple Men,Comedy|Drama,1992,3000000,American Playhouse,Italy,Hal Hartley,Crime,141554,R,11/6/92,105,7.2,Robert John Burke,3563,Hal Hartley,1992,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,3.61627907,0.980552156,1473.011628,0.380462812,-1.356080263,0.464733853,-0.274709427,0.297817361,0.223683295,-0.120368956,0.414319862,0.091553167,-0.316138279,-0.135023303,-0.562269787,-0.041389447
7293,50 First Dates,Comedy|Romance,2004,75000000,Columbia Pictures Corporation,USA,Peter Segal,Comedy,120908074,PG-13,2/13/04,99,6.8,Adam Sandler,283647,George Wing,2004,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,3.293710972,1.028566922,491.5174844,1.557424831,0.309358883,-1.754313172,0.211523729,1.079500231,0.273340708,-1.27393174,-0.294786904,-0.021070864,0.779446794,-0.459860909,-0.202222914,0.791806961
7294,Welcome to Mooseport,Comedy,2004,26000000,Twentieth Century Fox Film Corporation,USA,Donald Petrie,Comedy,14469428,PG-13,2/20/04,110,5.2,Gene Hackman,11058,Doug Richardson,2004,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2.545539033,0.876413955,1274.111524,1.921085901,0.115481274,-0.687554935,0.497287325,0.336746243,0.215530999,-0.310095691,0.427835966,-0.569799406,0.11545479,0.035213157,0.025364342,0.41812812
7310,Raw Deal,Action,1986,8500000,De Laurentiis Entertainment Group (DEG),USA,John Irvin,Action,16209459,R,6/6/86,106,5.5,Arnold Schwarzenegger,24851,Luciano Vincenzoni,1986,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2.577333333,0.774752228,1521.746667,1.645426211,0.939729854,1.02668488,1.032982194,-0.382284162,0.083890248,0.596219881,0.906159507,1.149698634,-0.293434553,-0.597020557,0.177643905,0.009290608
7313,Fire Birds,Action|Adventure,1990,22000000,Nova International Films,USA,David Green,Action,14760451,PG-13,5/25/90,85,4.7,Nicolas Cage,5036,Step Tyner,1990,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2.362676056,1.092710518,1532.676056,2.257204315,2.043842133,0.187742535,-0.298713941,-0.16760307,-0.714991652,0.215590021,1.17334616,0.712085177,0.681923833,-0.070145284,0.87430797,0.104570073
7316,Confessions of a Teenage Drama Queen,Comedy,2004,15000000,Walt Disney Pictures,Germany,Sara Sugarman,Comedy,29331068,PG,2/20/04,89,4.6,Lindsay Lohan,24586,Dyan Sheldon,2004,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2.524853801,1.282690315,820.2675439,2.268378513,-0.533286804,-0.429872131,0.356732904,0.744764871,-0.576725621,-0.254630259,-0.141015649,0.05937229,0.297567097,-0.183796874,-0.101603342,-1.317072102
7317,EuroTrip,Adventure|Comedy,2004,25000000,DreamWorks,USA,Jeff Schaffer,Comedy,17718223,R,2/20/04,93,6.6,Scott Mechlowicz,171296,Alec Berg,2004,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,3.287397105,1.183918351,708.6412149,1.969260178,0.236976017,-0.080374506,0.597925936,2.361556067,-0.079353861,0.354536149,0.882817484,-0.902385198,1.003471502,0.188877195,-0.306260585,-0.818431052
7318,The Passion of the Christ,Drama,2004,30000000,Icon Productions,USA,Mel Gibson,Drama,370782930,R,2/25/04,127,7.2,Jim Caviezel,189031,Benedict Fitzgerald,2004,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,3.157225932,1.769759817,695.2830067,-0.104655051,0.777220182,-0.236508969,0.23330112,-0.784202963,-1.697394497,1.104808525,-0.10158146,0.025781825,0.496158192,0.779251165,-0.087811245,1.013394715
7319,Club Dread,Comedy|Horror,2004,8600000,Broken Lizard Industries,USA,Jay Chandrasekhar,Comedy,4992159,R,2/27/04,104,5.7,Jay Chandrasekhar,24974,Jay Chandrasekhar,2004,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2.508364312,1.161475532,1277.791822,1.892819523,0.023001673,0.85028212,0.316774841,1.515426767,0.05568873,0.584446199,0.061012173,-0.968823418,0.416834881,-0.034581426,-0.220149277,0.613984009
7320,Dirty Dancing: Havana Nights,Romance,2004,25000000,Lions Gate Films,USA,Guy Ferland,Drama,14161590,PG-13,2/27/04,86,6,Diego Luna,23521,Kate Gunzinger,2004,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2.968468468,1.474184473,810.3963964,2.057273422,-0.827631254,-0.846227166,0.296115283,-0.046265269,-0.239391489,-0.433523925,-0.234961667,0.343961537,0.662498415,-0.567176673,-0.450891278,-0.37479371
7321,Twisted,Thriller,2004,50000000,Paramount Pictures,Germany,Philip Kaufman,Crime,25195050,R,2/27/04,97,5.2,Ashley Judd,18006,Sarah Thorp,2004,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2.588315217,1.09231541,1422.730978,1.498817084,0.355014668,0.927447956,1.497560599,-0.946444447,0.309362364,-1.184391283,-0.163787158,-0.010997296,-0.108477935,0.201145232,0.205433605,0.366583172
7324,Hidalgo,Adventure|Drama,2004,100000000,Touchstone Pictures,USA,Joe Johnston,Action,67286731,PG-13,3/5/04,136,6.7,Viggo Mortensen,70672,John Fusco,2004,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,3.316751504,0.822191479,873.1832485,0.553419248,2.212416527,-1.961789222,-0.764582644,-1.007805615,-0.173702715,0.526583274,0.263085505,0.540161825,0.40030519,-0.242982019,-0.985002979,0.054243987
7325,Starsky & Hutch,Action|Comedy|Crime|Thriller,2004,60000000,Dimension Films,USA,Todd Phillips,Comedy,88237754,PG-13,3/5/04,101,6.1,Ben Stiller,125648,William Blinn,2004,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2.944648693,0.954851848,758.0424837,1.549933376,0.592548179,0.18874692,0.864877976,1.194921227,0.689957576,0.321656634,0.841939725,-0.095132241,-0.078944484,0.154667953,0.002869069,0.536677732
7345,Agent Cody Banks 2: Destination London,Action|Adventure|Children|Comedy,2004,26000000,Dylan Sellers Productions,USA,Kevin Allen,Action,23222861,PG,3/12/04,100,4.5,Frankie Muniz,12029,Jeffrey Jurgensen,2004,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2.208423326,1.454842314,793.4211663,2.591343594,0.214718119,-0.10412345,0.104132675,-0.001460183,0.21279108,0.076166381,0.199581141,0.136544881,0.096849006,0.070140135,0.71801192,-0.258670671
7346,The Girl Next Door,Comedy|Romance,2004,25000000,Regency Enterprises,USA,Luke Greenfield,Comedy,14589444,R,4/9/04,108,6.8,Emile Hirsch,180214,David Wagner,2004,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,3.30205727,0.964840038,740.8754518,1.531498058,0.163373135,-0.808741789,0.738801331,1.968125308,-0.516417816,-0.618885889,0.149902168,0.160211617,1.006270204,-0.413225373,-0.647561784,-1.678439464
7347,Secret Window,Mystery|Thriller,2004,40000000,Grand Slam Productions,USA,David Koepp,Mystery,48022900,PG-13,3/12/04,96,6.6,Johnny Depp,157858,Stephen King,2004,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,3.206946806,0.889985744,765.1071168,0.060874134,0.60063712,0.945023527,1.102290575,-0.769567576,0.087157596,-1.776285146,-1.016730501,-0.402889438,-0.378418078,0.71087872,-0.615492356,0.644483613
7348,Spartan,Thriller,2004,19250000,Franchise Pictures,Germany,David Mamet,Action,4434432,R,3/12/04,102,6.6,Val Kilmer,27340,David Mamet,2004,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,3.405810684,0.752142565,1208.387067,-1.330240687,2.021640889,0.872352113,1.305346683,-0.89369908,1.075403442,-1.413765511,0.682163605,-0.179215882,-0.129060703,0.418428275,-0.182958522,-0.401066536
7353,Clifford,Comedy,1994,19000000,"Morra, Brezner, Steinberg and Tenenbaum Entertainment (MBST)",USA,Paul Flaherty,Comedy,7411659,PG,4/1/94,90,5.3,Martin Short,5807,William Porter,1994,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2.140410959,1.454286726,1357.5,2.049901836,-0.905707211,0.375033572,0.123072469,0.089168766,0.13030669,0.131882165,0.157727197,-0.31280542,-0.326659053,0.060515053,-0.058569842,0.45863997
7360,Dawn of the Dead,Action|Drama|Horror|Thriller,2004,26000000,Strike Entertainment,USA,Zack Snyder,Action,59020957,R,3/19/04,101,7.3,Sarah Polley,206262,George A. Romero,2004,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,3.584850017,0.888088322,657.4509606,-0.096838885,1.522582818,1.487683551,-0.020934842,0.602613983,-0.914616244,0.949726949,-0.681345126,-0.004944181,0.12845953,-0.777442018,-0.149850699,0.504171661
7361,Eternal Sunshine of the Spotless Mind,Drama|Romance|Sci-Fi,2004,20000000,Focus Features,USA,Michel Gondry,Drama,34400301,R,3/19/04,108,8.3,Jim Carrey,736127,Charlie Kaufman,2004,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,4.073479922,0.799886746,321.2852783,-4.982363865,0.834212855,-0.172381512,-2.250377805,1.22981087,-0.891571815,-2.840797404,0.083191546,-0.090455448,0.055791264,-0.020447978,-0.630927224,1.415659753
7362,Taking Lives,Crime|Drama|Thriller,2004,45000000,Warner Bros.,USA,D.J. Caruso,Crime,32682342,R,3/19/04,103,6.2,Angelina Jolie,69195,Michael Pye,2004,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,3.098418972,0.893589271,1078.748617,1.196831952,0.345468841,1.034512037,1.572945247,-1.05158359,0.361982275,-1.54108629,-0.440735393,-0.209366708,-0.015300102,0.430509842,-0.067409986,0.267340121
7364,Intermission,Comedy|Crime|Drama,2003,5000000,Brown Sauce Film Productions,Ireland,John Crowley,Comedy,896993,R,4/16/04,105,6.9,Cillian Murphy,14096,Mark O'Rowe,2003,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,3.442516269,0.683101481,1231.383948,-0.531304894,-0.458473313,0.128848747,0.882593896,0.614670099,-0.107925263,-0.301359376,0.407368946,0.285986551,-0.372034584,-0.067621299,-0.51426522,0.003833942
7366,Jersey Girl,Comedy|Drama|Romance,2004,35000000,Miramax,USA,Kevin Smith,Comedy,25266129,PG-13,3/26/04,102,6.2,Ben Affleck,57178,Kevin Smith,2004,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,3.081986834,1.006447787,947.1250748,1.296349046,-0.175015232,-1.410449807,0.382611436,0.717170872,-0.77237165,-0.838263586,-0.15381289,0.264961237,0.197413012,-0.504910433,0.185702892,0.52191335
7367,The Ladykillers,Comedy|Crime,2004,35000000,Touchstone Pictures,USA,Ethan Coen,Comedy,39799191,R,3/26/04,104,6.2,Tom Hanks,88680,Joel Coen,2004,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,3.019189383,0.883646705,906.1205165,0.571638685,-0.299161206,0.462854726,0.390703232,0.708083491,0.716105212,-0.119861087,0.459482726,-0.327249117,-0.219628925,0.371819579,-0.449474726,0.519158044
7369,Scooby-Doo 2: Monsters Unleashed,Action|Adventure|Children|Comedy|Mystery,2004,80000000,Warner Bros.,USA,Raja Gosnell,Animation,84216833,PG,3/26/04,93,5,Freddie Prinze Jr.,36847,William Hanna,2004,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2.247735507,1.447411005,871.0443841,2.639842463,0.468213076,0.001203331,-0.527087396,0.25970569,0.248380971,0.354943669,-0.468717634,0.012224384,-0.250868092,0.14242306,1.024651103,0.202614636
7373,Hellboy,Action|Adventure|Fantasy|Horror,2004,66000000,Revolution Studios,USA,Guillermo del Toro,Action,59623958,PG-13,4/2/04,122,6.8,Ron Perlman,261530,Guillermo del Toro,2004,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,3.30446668,0.911391374,622.9543016,1.013123679,3.178421654,0.540255766,-2.060526014,0.507282035,0.066895241,0.74264205,0.429817978,1.131462736,0.659675136,0.223917576,0.165925204,-0.0327596
7374,Home on the Range,Animation|Children|Comedy|Musical|Western,2004,110000000,Walt Disney Pictures,USA,Will Finn,Animation,50030461,PG,4/2/04,76,5.4,Judi Dench,15266,Will Finn,2004,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,2.669282511,0.969593641,1089.576233,1.891808171,-0.221598976,-0.513147893,-0.185186956,0.025983868,0.533704437,0.268704141,-0.733024244,0.404931393,-0.891153664,1.211083145,0.987709454,0.126965252
7376,Walking Tall,Action,2004,56000000,Metro-Goldwyn-Mayer (MGM),USA,Kevin Bray,Action,45860039,PG-13,4/2/04,86,6.2,Dwayne Johnson,57133,Mort Briskin,2004,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,3.020783373,0.894367706,1017.519584,1.92400172,0.884830913,0.079193395,1.043488618,-0.442660137,-0.042268677,0.468864728,0.878111103,1.012862136,-0.255339062,-0.218720776,0.167069642,0.270892347
7378,Johnson Family Vacation,Comedy,2004,12000000,Fox Searchlight Pictures,USA,Christopher Erskin,Comedy,31179516,PG-13,4/7/04,97,4.4,Cedric the Entertainer,6299,Todd R. Jones,2004,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2.263636364,1.007839867,1210.563636,2.330739221,-0.29082454,-0.026929117,0.243013894,0.25336796,-0.133451033,-0.107374655,0.351956205,-0.323346332,0.075694016,0.04049792,0.312008501,0.468516926
