"","movieId","tagId","relevance","name","gross","budget","netrevenue","Oscar"
"30920",8528,505,0.9595,"Dodgeball: A True Underdog Story",114326736,2e+07,94326736,0
"30921",8528,920,0.94825,"Dodgeball: A True Underdog Story",114326736,2e+07,94326736,0
"30922",8528,959,0.974,"Dodgeball: A True Underdog Story",114326736,2e+07,94326736,0
"30925",8530,138,0.90175,"Dear Frankie",1340891,0,1340891,0
"30926",8530,348,0.924,"Dear Frankie",1340891,0,1340891,0
"30927",8530,376,0.9225,"Dear Frankie",1340891,0,1340891,0
"30928",8530,496,0.95025,"Dear Frankie",1340891,0,1340891,0
"30929",8530,497,0.94125,"Dear Frankie",1340891,0,1340891,0
"30930",8530,671,0.93875,"Dear Frankie",1340891,0,1340891,0
"30931",8530,791,0.913,"Dear Frankie",1340891,0,1340891,0
"30932",8530,900,0.91625,"Dear Frankie",1340891,0,1340891,0
"30933",8530,1035,0.98275,"Dear Frankie",1340891,0,1340891,0
"30934",8531,230,0.9835,"White Chicks",70831760,3.7e+07,33831760,0
"30935",8531,333,0.934,"White Chicks",70831760,3.7e+07,33831760,0
"30950",8535,133,0.9475,"De-Lovely",13337299,2e+07,-6662701,0
"30951",8535,135,0.97275,"De-Lovely",13337299,2e+07,-6662701,0
"30952",8535,684,0.9365,"De-Lovely",13337299,2e+07,-6662701,0
"30982",8573,613,0.98075,"Reconstruction",72762,0,72762,0
"30983",8573,640,0.917,"Reconstruction",72762,0,72762,0
"30984",8573,846,0.90725,"Reconstruction",72762,0,72762,0
"30985",8573,982,0.93375,"Reconstruction",72762,0,72762,0
"31005",8578,43,0.931,"Undead",41196,0,41196,0
"31006",8578,275,0.972,"Undead",41196,0,41196,0
"31007",8578,458,0.9125,"Undead",41196,0,41196,0
"31008",8578,616,0.90275,"Undead",41196,0,41196,0
"31009",8578,956,0.998,"Undead",41196,0,41196,0
"31010",8578,1088,0.916,"Undead",41196,0,41196,0
"31011",8578,1127,0.971,"Undead",41196,0,41196,0
"31012",8578,1128,0.98,"Undead",41196,0,41196,0
"31025",8580,371,0.9405,"Into the Woods",128002372,5e+07,78002372,0
"31026",8580,372,0.94825,"Into the Woods",128002372,5e+07,78002372,0
"31027",8580,686,0.9605,"Into the Woods",128002372,5e+07,78002372,0
"31057",8585,568,0.922,"Rapa Nui",305070,2e+07,-19694930,0
"31085",8593,507,0.99375,"Juice",20146880,5e+06,15146880,0
"31099",8604,19,0.92525,"Taxi",268254,0,268254,0
"31100",8604,183,0.95175,"Taxi",268254,0,268254,0
"31101",8604,185,0.98225,"Taxi",268254,0,268254,0
"31102",8604,230,0.9505,"Taxi",268254,0,268254,0
"31103",8604,405,0.971,"Taxi",268254,0,268254,0
"31104",8604,411,0.965,"Taxi",268254,0,268254,0
"31105",8605,19,0.94525,"Taxi 3",497208,0,497208,0
"31106",8605,183,0.97275,"Taxi 3",497208,0,497208,0
"31107",8605,185,0.94225,"Taxi 3",497208,0,497208,0
"31108",8605,195,0.925,"Taxi 3",497208,0,497208,0
"31109",8605,230,0.9065,"Taxi 3",497208,0,497208,0
"31110",8605,405,0.97675,"Taxi 3",497208,0,497208,0
"31111",8605,411,0.9465,"Taxi 3",497208,0,497208,0
"31112",8605,447,0.9385,"Taxi 3",497208,0,497208,0
"31113",8605,528,0.90375,"Taxi 3",497208,0,497208,0
"31114",8605,769,0.90775,"Taxi 3",497208,0,497208,0
"31115",8607,65,0.973,"Tokyo Godfathers",128985,0,128985,0
"31116",8607,516,0.97625,"Tokyo Godfathers",128985,0,128985,0
"31117",8607,575,0.97775,"Tokyo Godfathers",128985,0,128985,0
"31118",8607,936,0.929,"Tokyo Godfathers",128985,0,128985,0
"31119",8607,1029,0.94375,"Tokyo Godfathers",128985,0,128985,0
"31120",8607,1041,0.945,"Tokyo Godfathers",128985,0,128985,0
"31121",8607,1091,0.9135,"Tokyo Godfathers",128985,0,128985,0
"31139",8614,230,0.9155,"Overboard",26713187,0,26713187,0
"31140",8614,864,0.911,"Overboard",26713187,0,26713187,0
"31141",8614,865,0.96,"Overboard",26713187,0,26713187,0
"31170",8623,230,0.90075,"Roxanne",40050884,1.2e+07,28050884,0
"31171",8623,864,0.97,"Roxanne",40050884,1.2e+07,28050884,0
"31172",8623,865,0.97225,"Roxanne",40050884,1.2e+07,28050884,0
"31198",8636,19,0.977,"Spider-Man 2",373585825,2e+08,173585825,0
"31199",8636,23,0.9635,"Spider-Man 2",373585825,2e+08,173585825,0
"31200",8636,49,0.95875,"Spider-Man 2",373585825,2e+08,173585825,0
"31201",8636,108,0.99325,"Spider-Man 2",373585825,2e+08,173585825,0
"31202",8636,114,0.94625,"Spider-Man 2",373585825,2e+08,173585825,0
"31203",8636,132,0.9835,"Spider-Man 2",373585825,2e+08,173585825,0
"31204",8636,232,0.97325,"Spider-Man 2",373585825,2e+08,173585825,0
"31205",8636,233,0.92875,"Spider-Man 2",373585825,2e+08,173585825,0
"31206",8636,234,0.97575,"Spider-Man 2",373585825,2e+08,173585825,0
"31207",8636,288,0.9885,"Spider-Man 2",373585825,2e+08,173585825,0
"31208",8636,334,0.9645,"Spider-Man 2",373585825,2e+08,173585825,0
"31209",8636,406,0.97,"Spider-Man 2",373585825,2e+08,173585825,0
"31210",8636,632,0.962,"Spider-Man 2",373585825,2e+08,173585825,0
"31211",8636,688,0.95775,"Spider-Man 2",373585825,2e+08,173585825,0
"31212",8636,902,0.918,"Spider-Man 2",373585825,2e+08,173585825,0
"31213",8636,951,0.94225,"Spider-Man 2",373585825,2e+08,173585825,0
"31214",8636,987,0.99975,"Spider-Man 2",373585825,2e+08,173585825,0
"31215",8636,988,0.9955,"Spider-Man 2",373585825,2e+08,173585825,0
"31216",8636,989,0.9985,"Spider-Man 2",373585825,2e+08,173585825,0
"31217",8636,990,0.99925,"Spider-Man 2",373585825,2e+08,173585825,0
"31218",8636,1082,0.97175,"Spider-Man 2",373585825,2e+08,173585825,0
"31219",8638,138,0.96225,"Before Sunset",5792822,2700000,3092822,0
"31220",8638,303,0.95825,"Before Sunset",5792822,2700000,3092822,0
"31221",8638,536,0.9385,"Before Sunset",5792822,2700000,3092822,0
"31222",8638,557,0.917,"Before Sunset",5792822,2700000,3092822,0
"31223",8638,610,0.90875,"Before Sunset",5792822,2700000,3092822,0
"31224",8638,613,0.91925,"Before Sunset",5792822,2700000,3092822,0
"31225",8638,614,0.91975,"Before Sunset",5792822,2700000,3092822,0
"31226",8638,640,0.91725,"Before Sunset",5792822,2700000,3092822,0
"31227",8638,846,0.9555,"Before Sunset",5792822,2700000,3092822,0
"31228",8638,1008,0.96375,"Before Sunset",5792822,2700000,3092822,0
"31229",8638,1078,0.94025,"Before Sunset",5792822,2700000,3092822,0
"31231",8640,132,0.91,"King Arthur",51882244,1.2e+08,-68117756,0
"31232",8640,508,0.98375,"King Arthur",51882244,1.2e+08,-68117756,0
"31233",8640,509,0.97175,"King Arthur",51882244,1.2e+08,-68117756,0
"31234",8640,590,0.965,"King Arthur",51882244,1.2e+08,-68117756,0
"31235",8640,638,0.9805,"King Arthur",51882244,1.2e+08,-68117756,0
"31236",8641,230,0.9885,"Anchorman: The Legend of Ron Burgundy",85288303,2.6e+07,59288303,0
"31237",8641,333,0.929,"Anchorman: The Legend of Ron Burgundy",85288303,2.6e+07,59288303,0
"31238",8641,416,0.97875,"Anchorman: The Legend of Ron Burgundy",85288303,2.6e+07,59288303,0
"31239",8641,417,0.94825,"Anchorman: The Legend of Ron Burgundy",85288303,2.6e+07,59288303,0
"31240",8641,455,0.9415,"Anchorman: The Legend of Ron Burgundy",85288303,2.6e+07,59288303,0
"31241",8641,505,0.96325,"Anchorman: The Legend of Ron Burgundy",85288303,2.6e+07,59288303,0
"31242",8641,830,0.909,"Anchorman: The Legend of Ron Burgundy",85288303,2.6e+07,59288303,0
"31243",8641,879,0.9075,"Anchorman: The Legend of Ron Burgundy",85288303,2.6e+07,59288303,0
"31244",8642,439,0.98325,"Sleepover",9436390,1e+07,-563610,0
"31245",8642,503,0.9105,"Sleepover",9436390,1e+07,-563610,0
"31246",8642,1013,0.926,"Sleepover",9436390,1e+07,-563610,0
"31247",8642,1014,0.979,"Sleepover",9436390,1e+07,-563610,0
"31248",8642,1017,0.9135,"Sleepover",9436390,1e+07,-563610,0
"31255",8644,19,0.9815,"I, Robot",144801023,1.2e+08,24801023,0
"31256",8644,77,0.9695,"I, Robot",144801023,1.2e+08,24801023,0
"31257",8644,132,0.9245,"I, Robot",144801023,1.2e+08,24801023,0
"31258",8644,419,0.99225,"I, Robot",144801023,1.2e+08,24801023,0
"31259",8644,420,0.9955,"I, Robot",144801023,1.2e+08,24801023,0
"31260",8644,437,0.94075,"I, Robot",144801023,1.2e+08,24801023,0
"31261",8644,816,0.93825,"I, Robot",144801023,1.2e+08,24801023,0
"31262",8644,860,0.9985,"I, Robot",144801023,1.2e+08,24801023,0
"31263",8644,861,0.999,"I, Robot",144801023,1.2e+08,24801023,0
"31264",8644,886,0.96875,"I, Robot",144801023,1.2e+08,24801023,0
"31265",8644,887,0.985,"I, Robot",144801023,1.2e+08,24801023,0
"31266",8644,889,0.955,"I, Robot",144801023,1.2e+08,24801023,0
"31267",8644,890,0.9735,"I, Robot",144801023,1.2e+08,24801023,0
"31268",8644,951,0.91175,"I, Robot",144801023,1.2e+08,24801023,0
"31269",8644,1012,0.9885,"I, Robot",144801023,1.2e+08,24801023,0
"31325",8666,23,0.91075,"Catwoman",40202379,1e+08,-59797621,0
"31326",8666,98,0.908,"Catwoman",40202379,1e+08,-59797621,0
"31327",8666,100,0.969,"Catwoman",40202379,1e+08,-59797621,0
"31328",8666,102,0.95675,"Catwoman",40202379,1e+08,-59797621,0
"31329",8666,108,0.95075,"Catwoman",40202379,1e+08,-59797621,0
"31330",8666,521,0.9745,"Catwoman",40202379,1e+08,-59797621,0
"31331",8666,987,0.98825,"Catwoman",40202379,1e+08,-59797621,0
"31332",8666,988,0.98725,"Catwoman",40202379,1e+08,-59797621,0
"31333",8666,989,0.9895,"Catwoman",40202379,1e+08,-59797621,0
"31334",8666,990,0.964,"Catwoman",40202379,1e+08,-59797621,0
"31335",8667,37,0.94825,"A Home at the End of the World",1029872,6500000,-5470128,0
"31336",8667,425,0.97275,"A Home at the End of the World",1029872,6500000,-5470128,0
"31337",8667,426,0.98225,"A Home at the End of the World",1029872,6500000,-5470128,0
"31338",8667,440,0.9955,"A Home at the End of the World",1029872,6500000,-5470128,0
"31339",8667,518,0.943,"A Home at the End of the World",1029872,6500000,-5470128,0
"31402",8701,920,0.925,"Dr. Jekyll and Ms. Hyde",2763020,8e+06,-5236980,0
"31403",8702,360,0.92225,"Dream Lover",502237,0,502237,0
"31404",8702,511,0.97325,"Dream Lover",502237,0,502237,0
"31405",8702,689,0.9015,"Dream Lover",502237,0,502237,0
"31406",8702,727,0.90825,"Dream Lover",502237,0,502237,0
"31407",8702,766,0.98225,"Dream Lover",502237,0,502237,0
"31408",8702,1051,0.95925,"Dream Lover",502237,0,502237,0
"31409",8709,227,0.96275,"How I Got Into College",1642239,0,1642239,0
"31410",8709,1014,0.91425,"How I Got Into College",1642239,0,1642239,0
"31411",8710,138,0.92725,"Map of the Human Heart",2806881,0,2806881,0
"31412",8710,614,0.9215,"Map of the Human Heart",2806881,0,2806881,0
"31413",8710,1098,0.93775,"Map of the Human Heart",2806881,0,2806881,0
"31414",8710,1121,0.94175,"Map of the Human Heart",2806881,0,2806881,0
"31415",8710,1126,0.90575,"Map of the Human Heart",2806881,0,2806881,0
"31533",8760,959,0.98625,"Side Out",449868,0,449868,0
"31591",8782,111,0.995,"Thunderbirds",6768055,5.7e+07,-50231945,0
"31595",8784,138,0.9625,"Garden State",26782316,2500000,24282316,0
"31596",8784,235,0.944,"Garden State",26782316,2500000,24282316,0
"31597",8784,297,0.92325,"Garden State",26782316,2500000,24282316,0
"31598",8784,452,0.9655,"Garden State",26782316,2500000,24282316,0
"31599",8784,465,0.91625,"Garden State",26782316,2500000,24282316,0
"31600",8784,471,0.9045,"Garden State",26782316,2500000,24282316,0
"31601",8784,540,0.9765,"Garden State",26782316,2500000,24282316,0
"31602",8784,544,0.914,"Garden State",26782316,2500000,24282316,0
"31603",8784,600,0.90325,"Garden State",26782316,2500000,24282316,0
"31604",8784,614,0.9015,"Garden State",26782316,2500000,24282316,0
"31605",8784,640,0.93025,"Garden State",26782316,2500000,24282316,0
"31606",8784,702,0.952,"Garden State",26782316,2500000,24282316,0
"31607",8784,742,0.9025,"Garden State",26782316,2500000,24282316,0
"31608",8784,829,0.9105,"Garden State",26782316,2500000,24282316,0
"31609",8784,846,0.91325,"Garden State",26782316,2500000,24282316,0
"31610",8784,1035,0.91725,"Garden State",26782316,2500000,24282316,0
"31632",8798,19,0.9295,"Collateral",101005703,6.5e+07,36005703,0
"31633",8798,81,0.97575,"Collateral",101005703,6.5e+07,36005703,0
"31634",8798,465,0.91,"Collateral",101005703,6.5e+07,36005703,0
"31635",8798,510,0.9545,"Collateral",101005703,6.5e+07,36005703,0
"31636",8798,512,0.92975,"Collateral",101005703,6.5e+07,36005703,0
"31637",8798,553,0.90625,"Collateral",101005703,6.5e+07,36005703,0
"31638",8798,612,0.965,"Collateral",101005703,6.5e+07,36005703,0
"31639",8798,1020,0.957,"Collateral",101005703,6.5e+07,36005703,0
"31640",8799,201,0.94375,"Little Black Book",20422207,3.5e+07,-14577793,0
"31641",8799,842,0.95075,"Little Black Book",20422207,3.5e+07,-14577793,0
"31642",8799,865,0.93025,"Little Black Book",20422207,3.5e+07,-14577793,0
"31643",8800,222,0.957,"Code 46",197148,7500000,-7302852,0
"31644",8800,419,0.98825,"Code 46",197148,7500000,-7302852,0
"31645",8800,420,0.9855,"Code 46",197148,7500000,-7302852,0
"31646",8800,887,0.928,"Code 46",197148,7500000,-7302852,0
"31647",8800,889,0.93,"Code 46",197148,7500000,-7302852,0
"31648",8800,1073,0.908,"Code 46",197148,7500000,-7302852,0
"31649",8801,540,0.9725,"In the Soup",256249,0,256249,0
"31668",8810,19,0.95475,"AVP: Alien vs. Predator",80282231,6e+07,20282231,0
"31669",8810,43,0.99975,"AVP: Alien vs. Predator",80282231,6e+07,20282231,0
"31670",8810,44,0.9615,"AVP: Alien vs. Predator",80282231,6e+07,20282231,0
"31671",8810,45,0.99475,"AVP: Alien vs. Predator",80282231,6e+07,20282231,0
"31672",8810,66,0.928,"AVP: Alien vs. Predator",80282231,6e+07,20282231,0
"31673",8810,406,0.983,"AVP: Alien vs. Predator",80282231,6e+07,20282231,0
"31674",8810,777,0.9275,"AVP: Alien vs. Predator",80282231,6e+07,20282231,0
"31675",8810,887,0.9625,"AVP: Alien vs. Predator",80282231,6e+07,20282231,0
"31679",8813,28,0.99775,"We Don't Live Here Anymore",2037545,3e+06,-962455,0
"31680",8813,545,0.954,"We Don't Live Here Anymore",2037545,3e+06,-962455,0
"31681",8813,629,0.9215,"We Don't Live Here Anymore",2037545,3e+06,-962455,0
"31682",8813,846,0.99725,"We Don't Live Here Anymore",2037545,3e+06,-962455,0
"31683",8814,230,0.951,"Without a Paddle",58169327,1.9e+07,39169327,0
"31684",8814,979,0.95575,"Without a Paddle",58169327,1.9e+07,39169327,0
"31685",8814,1044,0.99875,"Without a Paddle",58169327,1.9e+07,39169327,0
"31686",8815,294,0.9205,"Exorcist: The Beginning",41821986,5e+07,-8178014,0
"31687",8815,406,0.96575,"Exorcist: The Beginning",41821986,5e+07,-8178014,0
"31688",8815,522,0.985,"Exorcist: The Beginning",41821986,5e+07,-8178014,0
"31689",8815,810,0.9645,"Exorcist: The Beginning",41821986,5e+07,-8178014,0
"31690",8815,991,0.94325,"Exorcist: The Beginning",41821986,5e+07,-8178014,0
"31704",8830,98,0.90175,"Anacondas: The Hunt for the Blood Orchid",32238923,2.5e+07,7238923,0
"31705",8830,584,0.9935,"Anacondas: The Hunt for the Blood Orchid",32238923,2.5e+07,7238923,0
"31706",8830,932,0.99525,"Anacondas: The Hunt for the Blood Orchid",32238923,2.5e+07,7238923,0
"31707",8831,903,0.99325,"Suspect Zero",8725813,2.7e+07,-18274187,0
"31712",8833,22,0.97675,"Vanity Fair",16136476,2.3e+07,-6863524,0
"31713",8833,107,0.96525,"Vanity Fair",16136476,2.3e+07,-6863524,0
"31714",8833,259,0.91775,"Vanity Fair",16136476,2.3e+07,-6863524,0
"31715",8833,605,0.97425,"Vanity Fair",16136476,2.3e+07,-6863524,0
"31716",8833,774,0.9165,"Vanity Fair",16136476,2.3e+07,-6863524,0
"31718",8836,614,0.91375,"Wicker Park",12831121,3e+07,-17168879,0
"31733",8846,185,0.9495,"Highwaymen",367027,0,367027,0
"31734",8846,903,0.9425,"Highwaymen",367027,0,367027,0
"31735",8847,684,0.932,"Graffiti Bridge",4562778,0,4562778,0
"31747",8854,267,0.9325,"Night of the Demons",3109904,1200000,1909904,0
"31748",8854,294,0.993,"Night of the Demons",3109904,1200000,1909904,0
"31749",8854,458,0.9025,"Night of the Demons",3109904,1200000,1909904,0
"31750",8854,486,0.94425,"Night of the Demons",3109904,1200000,1909904,0
"31751",8854,522,0.977,"Night of the Demons",3109904,1200000,1909904,0
"31752",8854,956,0.98575,"Night of the Demons",3109904,1200000,1909904,0
"31753",8854,1017,0.93525,"Night of the Demons",3109904,1200000,1909904,0
"31754",8855,294,0.91225,"Witchboard",7369373,2e+06,5369373,0
"31755",8855,522,0.97075,"Witchboard",7369373,2e+06,5369373,0
"31756",8855,727,0.92675,"Witchboard",7369373,2e+06,5369373,0
"31757",8855,731,0.94225,"Witchboard",7369373,2e+06,5369373,0
"31758",8855,956,0.96625,"Witchboard",7369373,2e+06,5369373,0
"31759",8855,991,0.94175,"Witchboard",7369373,2e+06,5369373,0
"31765",8860,19,0.95475,"Cellular",32003620,2.5e+07,7003620,0
"31766",8860,195,0.94075,"Cellular",32003620,2.5e+07,7003620,0
"31767",8860,382,0.9125,"Cellular",32003620,2.5e+07,7003620,0
"31768",8860,587,0.9825,"Cellular",32003620,2.5e+07,7003620,0
"31769",8861,19,0.96025,"Resident Evil: Apocalypse",51201453,4.5e+07,6201453,0
"31770",8861,24,0.9845,"Resident Evil: Apocalypse",51201453,4.5e+07,6201453,0
"31771",8861,70,0.9945,"Resident Evil: Apocalypse",51201453,4.5e+07,6201453,0
"31772",8861,112,0.999,"Resident Evil: Apocalypse",51201453,4.5e+07,6201453,0
"31773",8861,245,0.98825,"Resident Evil: Apocalypse",51201453,4.5e+07,6201453,0
"31774",8861,389,0.93925,"Resident Evil: Apocalypse",51201453,4.5e+07,6201453,0
"31775",8861,1074,0.983,"Resident Evil: Apocalypse",51201453,4.5e+07,6201453,0
"31776",8861,1075,0.997,"Resident Evil: Apocalypse",51201453,4.5e+07,6201453,0
"31777",8861,1077,0.9795,"Resident Evil: Apocalypse",51201453,4.5e+07,6201453,0
"31778",8861,1088,0.9905,"Resident Evil: Apocalypse",51201453,4.5e+07,6201453,0
"31779",8861,1127,0.93875,"Resident Evil: Apocalypse",51201453,4.5e+07,6201453,0
"31780",8861,1128,0.955,"Resident Evil: Apocalypse",51201453,4.5e+07,6201453,0
"31781",8862,247,0.97225,"Criminal",14268533,31500000,-17231467,0
"31782",8862,248,0.91575,"Criminal",14268533,31500000,-17231467,0
"31783",8862,742,0.94775,"Criminal",14268533,31500000,-17231467,0
"31784",8862,849,0.966,"Criminal",14268533,31500000,-17231467,0
"31787",8865,193,0.9105,"Sky Captain and the World of Tomorrow",37760080,7e+07,-32239920,0
"31788",8865,420,0.97625,"Sky Captain and the World of Tomorrow",37760080,7e+07,-32239920,0
"31789",8865,437,0.96875,"Sky Captain and the World of Tomorrow",37760080,7e+07,-32239920,0
"31790",8865,860,0.919,"Sky Captain and the World of Tomorrow",37760080,7e+07,-32239920,0
"31791",8865,861,0.97375,"Sky Captain and the World of Tomorrow",37760080,7e+07,-32239920,0
"31792",8865,886,0.9075,"Sky Captain and the World of Tomorrow",37760080,7e+07,-32239920,0
"31793",8865,890,0.917,"Sky Captain and the World of Tomorrow",37760080,7e+07,-32239920,0
"31794",8865,951,0.92225,"Sky Captain and the World of Tomorrow",37760080,7e+07,-32239920,0
"31795",8865,1012,0.91,"Sky Captain and the World of Tomorrow",37760080,7e+07,-32239920,0
"31796",8865,1090,0.97725,"Sky Captain and the World of Tomorrow",37760080,7e+07,-32239920,0
"31797",8865,1091,0.93825,"Sky Captain and the World of Tomorrow",37760080,7e+07,-32239920,0
"31798",8865,1092,0.963,"Sky Captain and the World of Tomorrow",37760080,7e+07,-32239920,0
"31799",8866,201,0.94125,"Wimbledon",17001133,3.1e+07,-13998867,0
"31800",8866,388,0.905,"Wimbledon",17001133,3.1e+07,-13998867,0
"31801",8866,439,0.9675,"Wimbledon",17001133,3.1e+07,-13998867,0
"31802",8866,614,0.94425,"Wimbledon",17001133,3.1e+07,-13998867,0
"31803",8866,863,0.949,"Wimbledon",17001133,3.1e+07,-13998867,0
"31804",8866,864,0.991,"Wimbledon",17001133,3.1e+07,-13998867,0
"31805",8866,865,0.995,"Wimbledon",17001133,3.1e+07,-13998867,0
"31806",8866,959,0.98475,"Wimbledon",17001133,3.1e+07,-13998867,0
"31812",8868,1098,0.92225,"Head in the Clouds",398278,0,398278,0
"31813",8868,1121,0.91,"Head in the Clouds",398278,0,398278,0
"31814",8868,1126,0.9035,"Head in the Clouds",398278,0,398278,0
"31815",8869,201,0.9515,"First Daughter",9055010,3e+07,-20944990,0
"31816",8869,811,0.982,"First Daughter",9055010,3e+07,-20944990,0
"31817",8869,865,0.934,"First Daughter",9055010,3e+07,-20944990,0
"31818",8869,896,0.93175,"First Daughter",9055010,3e+07,-20944990,0
"31846",8874,70,0.932,"Shaun of the Dead",13542874,0,13542874,0
"31847",8874,164,0.91575,"Shaun of the Dead",13542874,0,13542874,0
"31848",8874,165,0.9925,"Shaun of the Dead",13542874,0,13542874,0
"31849",8874,230,0.97575,"Shaun of the Dead",13542874,0,13542874,0
"31850",8874,275,0.933,"Shaun of the Dead",13542874,0,13542874,0
"31851",8874,289,0.95925,"Shaun of the Dead",13542874,0,13542874,0
"31852",8874,418,0.9175,"Shaun of the Dead",13542874,0,13542874,0
"31853",8874,458,0.91375,"Shaun of the Dead",13542874,0,13542874,0
"31854",8874,522,0.90825,"Shaun of the Dead",13542874,0,13542874,0
"31855",8874,956,0.9755,"Shaun of the Dead",13542874,0,13542874,0
"31856",8874,958,0.90275,"Shaun of the Dead",13542874,0,13542874,0
"31857",8874,1127,0.9505,"Shaun of the Dead",13542874,0,13542874,0
"31858",8874,1128,0.982,"Shaun of the Dead",13542874,0,13542874,0
"31913",8907,64,0.9885,"Shark Tale",160861908,7.5e+07,85861908,0
"31914",8907,186,0.92025,"Shark Tale",160861908,7.5e+07,85861908,0
"31915",8907,244,0.97725,"Shark Tale",160861908,7.5e+07,85861908,0
"31916",8907,397,0.98325,"Shark Tale",160861908,7.5e+07,85861908,0
"31917",8907,748,0.98,"Shark Tale",160861908,7.5e+07,85861908,0
"31918",8907,914,0.9445,"Shark Tale",160861908,7.5e+07,85861908,0
"31919",8910,18,0.93175,"I Heart Huckabees",12784713,2.2e+07,-9215287,0
"31920",8910,192,0.90025,"I Heart Huckabees",12784713,2.2e+07,-9215287,0
"31921",8910,368,0.99275,"I Heart Huckabees",12784713,2.2e+07,-9215287,0
"31922",8910,550,0.9305,"I Heart Huckabees",12784713,2.2e+07,-9215287,0
"31923",8910,735,0.9985,"I Heart Huckabees",12784713,2.2e+07,-9215287,0
"31924",8910,742,0.9445,"I Heart Huckabees",12784713,2.2e+07,-9215287,0
"31925",8910,779,0.95525,"I Heart Huckabees",12784713,2.2e+07,-9215287,0
"31926",8910,780,0.91175,"I Heart Huckabees",12784713,2.2e+07,-9215287,0
"31927",8910,829,0.93,"I Heart Huckabees",12784713,2.2e+07,-9215287,0
"31928",8910,1104,0.9595,"I Heart Huckabees",12784713,2.2e+07,-9215287,0
"31929",8911,684,0.9375,"Raise Your Voice",10411980,1.5e+07,-4588020,0
"31930",8911,1014,0.97875,"Raise Your Voice",10411980,1.5e+07,-4588020,0
"31933",8914,192,0.99075,"Primer",424760,7000,417760,0
"31934",8914,240,0.99225,"Primer",424760,7000,417760,0
"31935",8914,242,0.986,"Primer",424760,7000,417760,0
"31936",8914,243,0.93175,"Primer",424760,7000,417760,0
"31937",8914,250,0.963,"Primer",424760,7000,417760,0
"31938",8914,550,0.96775,"Primer",424760,7000,417760,0
"31939",8914,652,0.925,"Primer",424760,7000,417760,0
"31940",8914,714,0.932,"Primer",424760,7000,417760,0
"31941",8914,715,0.94675,"Primer",424760,7000,417760,0
"31942",8914,889,0.96725,"Primer",424760,7000,417760,0
"31943",8914,890,0.9385,"Primer",424760,7000,417760,0
"31944",8914,972,0.93,"Primer",424760,7000,417760,0
"31945",8914,1027,0.9935,"Primer",424760,7000,417760,0
"31946",8914,1028,0.96625,"Primer",424760,7000,417760,0
"31947",8914,1104,0.92,"Primer",424760,7000,417760,0
"31948",8915,271,0.95525,"Stage Beauty",776691,0,776691,0
"31949",8915,1116,0.9235,"Stage Beauty",776691,0,776691,0
"31950",8916,283,0.9275,"Shall We Dance?",9676677,0,9676677,0
"31951",8916,284,0.952,"Shall We Dance?",9676677,0,9676677,0
"31952",8917,505,0.91,"Team America: World Police",32774834,3e+07,2774834,0
"31953",8917,770,0.9155,"Team America: World Police",32774834,3e+07,2774834,0
"31954",8917,877,0.961,"Team America: World Police",32774834,3e+07,2774834,0
"31955",8917,1119,0.9605,"Team America: World Police",32774834,3e+07,2774834,0
"31956",8918,335,0.99175,"Eulogy",70527,6500000,-6429473,0
"31957",8919,425,0.9545,"P.S.",175408,0,175408,0
"31958",8919,846,0.96525,"P.S.",175408,0,175408,0
"31959",8919,905,0.96325,"P.S.",175408,0,175408,0
"31982",8929,107,0.962,"Black Beauty",4630377,0,4630377,0
"31983",8929,523,0.9985,"Black Beauty",4630377,0,4630377,0
"31984",8929,604,0.901,"Black Beauty",4630377,0,4630377,0
"31999",8935,210,0.984,"All I Want for Christmas",14812000,0,14812000,0
"32000",8935,513,0.98,"All I Want for Christmas",14812000,0,14812000,0
"32017",8941,107,0.9295,"Riding the Bullet",101107,5e+06,-4898893,0
"32019",8946,210,0.9965,"Surviving Christmas",11663156,4.5e+07,-33336844,0
"32020",8946,374,0.911,"Surviving Christmas",11663156,4.5e+07,-33336844,0
"32021",8946,513,0.96875,"Surviving Christmas",11663156,4.5e+07,-33336844,0
"32029",8948,849,0.98725,"Alfie",13399812,6e+07,-46600188,0
"32030",8948,1116,0.92625,"Alfie",13399812,6e+07,-46600188,0
"32031",8949,175,0.91525,"Sideways",71503593,1.2e+07,59503593,0
"32032",8949,297,0.9045,"Sideways",71503593,1.2e+07,59503593,0
"32033",8949,328,0.95425,"Sideways",71503593,1.2e+07,59503593,0
"32034",8949,412,0.90075,"Sideways",71503593,1.2e+07,59503593,0
"32035",8949,640,0.94375,"Sideways",71503593,1.2e+07,59503593,0
"32036",8949,650,0.98525,"Sideways",71503593,1.2e+07,59503593,0
"32037",8949,846,0.97625,"Sideways",71503593,1.2e+07,59503593,0
"32038",8949,855,0.984,"Sideways",71503593,1.2e+07,59503593,0
"32039",8949,1110,0.9785,"Sideways",71503593,1.2e+07,59503593,0
"32040",8950,143,0.9715,"The Machinist",1082715,5e+06,-3917285,0
"32041",8950,192,0.945,"The Machinist",1082715,5e+06,-3917285,0
"32042",8950,240,0.91725,"The Machinist",1082715,5e+06,-3917285,0
"32043",8950,267,0.973,"The Machinist",1082715,5e+06,-3917285,0
"32044",8950,285,0.9775,"The Machinist",1082715,5e+06,-3917285,0
"32045",8950,344,0.928,"The Machinist",1082715,5e+06,-3917285,0
